FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 -5.835E-10 0
2 -1 -2.17748E-07 0
3 -2 -4.25298E-07 0
4 -3 -6.26026E-07 0
5 -4 -8.18799E-07 0
6 -5 -1.006E-06 0
7 -6 -1.18692E-06 0
8 -7 -1.35964E-06 0
9 -8 -1.52578E-06 0
10 -9 -1.68687E-06 0
11 -10 -1.84203E-06 0
12 -11 -1.99269E-06 0
13 -12 -2.13855E-06 0
14 -13 -2.27915E-06 0
15 -14 -2.41626E-06 0
16 -15 -2.54797E-06 0
17 -16 -2.67618E-06 0
18 -17 -2.79991E-06 0
19 -18 -2.92016E-06 0
20 -19 -3.03585E-06 0
21 -20 -3.14876E-06 0
22 -21 -3.25708E-06 0
23 -22 -3.36221E-06 0
24 -23 -3.46332E-06 0
25 -24 -3.56147E-06 0
26 -25 -3.65592E-06 0
27 -26 -3.7469E-06 0
28 -27 -3.83469E-06 0
29 -28 -3.91857E-06 0
30 -29 -3.9993E-06 0
31 -30 -4.07716E-06 0
32 -31 -4.1522E-06 0
33 -32 -4.2241E-06 0
34 -33 -4.29275E-06 0
35 -34 -4.35809E-06 0
36 -35 -4.42079E-06 0
37 -36 -4.48078E-06 0
38 -37 -4.53797E-06 0
39 -38 -4.59268E-06 0
40 -39 -4.64509E-06 0
41 -40 -4.69491E-06 0
42 -41 -4.74254E-06 0
43 -42 -4.78755E-06 0
44 -43 -4.83036E-06 0
45 -44 -4.87159E-06 0
46 -45 -4.91032E-06 0
47 -46 -4.94653E-06 0
48 -47 -4.98094E-06 0
49 -48 -5.01423E-06 0
50 -49 -5.04549E-06 0
51 -50 -5.07511E-06 0
52 -51 -5.10282E-06 0
53 -52 -5.13007E-06 0
54 -53 -5.15434E-06 0
55 -54 -5.17832E-06 0
56 -55 -5.20101E-06 0
57 -56 -5.22193E-06 0
58 -57 -5.24252E-06 0
59 -58 -5.2613E-06 0
60 -59 -5.27936E-06 0
61 -60 -5.2974E-06 0
62 -61 -5.31336E-06 0
63 -62 -5.32887E-06 0
64 -63 -5.3438E-06 0
65 -64 -5.358E-06 0
66 -65 -5.37134E-06 0
67 -66 -5.38366E-06 0
68 -67 -5.39506E-06 0
69 -68 -5.40676E-06 0
70 -69 -5.41756E-06 0
71 -70 -5.42778E-06 0
72 -71 -5.43868E-06 0
73 -72 -5.44814E-06 0
74 -73 -5.45765E-06 0
75 -74 -5.46635E-06 0
76 -75 -5.47497E-06 0
77 -76 -5.4837E-06 0
78 -77 -5.49134E-06 0
79 -78 -5.49908E-06 0
80 -79 -5.50711E-06 0
81 -80 -5.51425E-06 0
82 0 5.8073E-09 -1
83 -1 -2.41612E-07 -1
84 -2 -4.71597E-07 -1
85 -3 -6.90723E-07 -1
86 -4 -8.99561E-07 -1
87 -5 -1.10177E-06 -1
88 -6 -1.29916E-06 -1
89 -7 -1.48733E-06 -1
90 -8 -1.668E-06 -1
91 -9 -1.84291E-06 -1
92 -10 -2.01112E-06 -1
93 -11 -2.17424E-06 -1
94 -12 -2.33198E-06 -1
95 -13 -2.48398E-06 -1
96 -14 -2.63176E-06 -1
97 -15 -2.77396E-06 -1
98 -16 -2.91205E-06 -1
99 -17 -3.04546E-06 -1
100 -18 -3.17456E-06 -1
101 -19 -3.29927E-06 -1
102 -20 -3.41973E-06 -1
103 -21 -3.53572E-06 -1
104 -22 -3.64833E-06 -1
105 -23 -3.75608E-06 -1
106 -24 -3.86085E-06 -1
107 -25 -3.96076E-06 -1
108 -26 -4.0576E-06 -1
109 -27 -4.15041E-06 -1
110 -28 -4.23994E-06 -1
111 -29 -4.32587E-06 -1
112 -30 -4.4079E-06 -1
113 -31 -4.4871E-06 -1
114 -32 -4.56233E-06 -1
115 -33 -4.63477E-06 -1
116 -34 -4.70388E-06 -1
117 -35 -4.77055E-06 -1
118 -36 -4.83338E-06 -1
119 -37 -4.89418E-06 -1
120 -38 -4.95124E-06 -1
121 -39 -5.0059E-06 -1
122 -40 -5.05794E-06 -1
123 -41 -5.10792E-06 -1
124 -42 -5.15432E-06 -1
125 -43 -5.19903E-06 -1
126 -44 -5.24101E-06 -1
127 -45 -5.28086E-06 -1
128 -46 -5.31835E-06 -1
129 -47 -5.35433E-06 -1
130 -48 -5.388E-06 -1
131 -49 -5.42008E-06 -1
132 -50 -5.45023E-06 -1
133 -51 -5.47918E-06 -1
134 -52 -5.5059E-06 -1
135 -53 -5.53077E-06 -1
136 -54 -5.5543E-06 -1
137 -55 -5.57721E-06 -1
138 -56 -5.59774E-06 -1
139 -57 -5.61821E-06 -1
140 -58 -5.6366E-06 -1
141 -59 -5.65467E-06 -1
142 -60 -5.67188E-06 -1
143 -61 -5.68732E-06 -1
144 -62 -5.70168E-06 -1
145 -63 -5.71586E-06 -1
146 -64 -5.72881E-06 -1
147 -65 -5.74145E-06 -1
148 -66 -5.75351E-06 -1
149 -67 -5.76531E-06 -1
150 -68 -5.77527E-06 -1
151 -69 -5.78516E-06 -1
152 -70 -5.79471E-06 -1
153 -71 -5.80419E-06 -1
154 -72 -5.81315E-06 -1
155 -73 -5.8216E-06 -1
156 -74 -5.82905E-06 -1
157 -75 -5.83729E-06 -1
158 -76 -5.84465E-06 -1
159 -77 -5.85206E-06 -1
160 -78 -5.85884E-06 -1
161 -79 -5.86524E-06 -1
162 -80 -5.87205E-06 -1
163 0 7.3055E-09 -2
164 -1 -2.51895E-07 -2
165 -2 -4.91572E-07 -2
166 -3 -7.2032E-07 -2
167 -4 -9.38115E-07 -2
168 -5 -1.14919E-06 -2
169 -6 -1.35533E-06 -2
170 -7 -1.55225E-06 -2
171 -8 -1.74163E-06 -2
172 -9 -1.92486E-06 -2
173 -10 -2.10087E-06 -2
174 -11 -2.27185E-06 -2
175 -12 -2.43736E-06 -2
176 -13 -2.5969E-06 -2
177 -14 -2.75177E-06 -2
178 -15 -2.90114E-06 -2
179 -16 -3.04597E-06 -2
180 -17 -3.18586E-06 -2
181 -18 -3.32177E-06 -2
182 -19 -3.45238E-06 -2
183 -20 -3.57955E-06 -2
184 -21 -3.70161E-06 -2
185 -22 -3.8203E-06 -2
186 -23 -3.93395E-06 -2
187 -24 -4.04402E-06 -2
188 -25 -4.14978E-06 -2
189 -26 -4.25189E-06 -2
190 -27 -4.34992E-06 -2
191 -28 -4.44455E-06 -2
192 -29 -4.53539E-06 -2
193 -30 -4.62245E-06 -2
194 -31 -4.70606E-06 -2
195 -32 -4.78647E-06 -2
196 -33 -4.86313E-06 -2
197 -34 -4.93643E-06 -2
198 -35 -5.00691E-06 -2
199 -36 -5.0737E-06 -2
200 -37 -5.13736E-06 -2
201 -38 -5.1983E-06 -2
202 -39 -5.25736E-06 -2
203 -40 -5.31258E-06 -2
204 -41 -5.36462E-06 -2
205 -42 -5.41452E-06 -2
206 -43 -5.46156E-06 -2
207 -44 -5.5068E-06 -2
208 -45 -5.54916E-06 -2
209 -46 -5.58873E-06 -2
210 -47 -5.62669E-06 -2
211 -48 -5.66249E-06 -2
212 -49 -5.69742E-06 -2
213 -50 -5.72965E-06 -2
214 -51 -5.75963E-06 -2
215 -52 -5.7885E-06 -2
216 -53 -5.81532E-06 -2
217 -54 -5.84036E-06 -2
218 -55 -5.86475E-06 -2
219 -56 -5.88745E-06 -2
220 -57 -5.90847E-06 -2
221 -58 -5.92878E-06 -2
222 -59 -5.94694E-06 -2
223 -60 -5.96491E-06 -2
224 -61 -5.98134E-06 -2
225 -62 -5.99702E-06 -2
226 -63 -6.01181E-06 -2
227 -64 -6.0261E-06 -2
228 -65 -6.03885E-06 -2
229 -66 -6.05166E-06 -2
230 -67 -6.06373E-06 -2
231 -68 -6.07422E-06 -2
232 -69 -6.08541E-06 -2
233 -70 -6.09501E-06 -2
234 -71 -6.10467E-06 -2
235 -72 -6.11361E-06 -2
236 -73 -6.12233E-06 -2
237 -74 -6.1302E-06 -2
238 -75 -6.13889E-06 -2
239 -76 -6.14668E-06 -2
240 -77 -6.15409E-06 -2
241 -78 -6.16135E-06 -2
242 -79 -6.16816E-06 -2
243 -80 -6.17482E-06 -2
244 0 8.3182E-09 -3
245 -1 -2.6017E-07 -3
246 -2 -5.08069E-07 -3
247 -3 -7.4456E-07 -3
248 -4 -9.69954E-07 -3
249 -5 -1.1883E-06 -3
250 -6 -1.40246E-06 -3
251 -7 -1.60651E-06 -3
252 -8 -1.80271E-06 -3
253 -9 -1.993E-06 -3
254 -10 -2.17625E-06 -3
255 -11 -2.35407E-06 -3
256 -12 -2.52573E-06 -3
257 -13 -2.69199E-06 -3
258 -14 -2.85303E-06 -3
259 -15 -3.00867E-06 -3
260 -16 -3.16009E-06 -3
261 -17 -3.3058E-06 -3
262 -18 -3.44737E-06 -3
263 -19 -3.58468E-06 -3
264 -20 -3.71708E-06 -3
265 -21 -3.84448E-06 -3
266 -22 -3.96825E-06 -3
267 -23 -4.08713E-06 -3
268 -24 -4.20299E-06 -3
269 -25 -4.31391E-06 -3
270 -26 -4.42077E-06 -3
271 -27 -4.52381E-06 -3
272 -28 -4.62354E-06 -3
273 -29 -4.71903E-06 -3
274 -30 -4.81068E-06 -3
275 -31 -4.89887E-06 -3
276 -32 -4.98329E-06 -3
277 -33 -5.06416E-06 -3
278 -34 -5.14206E-06 -3
279 -35 -5.21614E-06 -3
280 -36 -5.2871E-06 -3
281 -37 -5.35446E-06 -3
282 -38 -5.41935E-06 -3
283 -39 -5.48072E-06 -3
284 -40 -5.53893E-06 -3
285 -41 -5.59512E-06 -3
286 -42 -5.64931E-06 -3
287 -43 -5.69923E-06 -3
288 -44 -5.74676E-06 -3
289 -45 -5.79282E-06 -3
290 -46 -5.8359E-06 -3
291 -47 -5.87663E-06 -3
292 -48 -5.91529E-06 -3
293 -49 -5.95113E-06 -3
294 -50 -5.98648E-06 -3
295 -51 -6.01881E-06 -3
296 -52 -6.04957E-06 -3
297 -53 -6.07812E-06 -3
298 -54 -6.10542E-06 -3
299 -55 -6.13154E-06 -3
300 -56 -6.15525E-06 -3
301 -57 -6.1777E-06 -3
302 -58 -6.19908E-06 -3
303 -59 -6.22014E-06 -3
304 -60 -6.23852E-06 -3
305 -61 -6.25645E-06 -3
306 -62 -6.27305E-06 -3
307 -63 -6.2887E-06 -3
308 -64 -6.30354E-06 -3
309 -65 -6.31774E-06 -3
310 -66 -6.33121E-06 -3
311 -67 -6.34391E-06 -3
312 -68 -6.35592E-06 -3
313 -69 -6.36718E-06 -3
314 -70 -6.37843E-06 -3
315 -71 -6.38905E-06 -3
316 -72 -6.39829E-06 -3
317 -73 -6.40711E-06 -3
318 -74 -6.41566E-06 -3
319 -75 -6.42423E-06 -3
320 -76 -6.43152E-06 -3
321 -77 -6.43852E-06 -3
322 -78 -6.44629E-06 -3
323 -79 -6.4531E-06 -3
324 -80 -6.4601E-06 -3
325 0 9.2003E-09 -4
326 -1 -2.67883E-07 -4
327 -2 -5.2312E-07 -4
328 -3 -7.6677E-07 -4
329 -4 -9.99447E-07 -4
330 -5 -1.22475E-06 -4
331 -6 -1.44601E-06 -4
332 -7 -1.65709E-06 -4
333 -8 -1.85999E-06 -4
334 -9 -2.05699E-06 -4
335 -10 -2.24667E-06 -4
336 -11 -2.4308E-06 -4
337 -12 -2.60913E-06 -4
338 -13 -2.78118E-06 -4
339 -14 -2.94859E-06 -4
340 -15 -3.11034E-06 -4
341 -16 -3.2669E-06 -4
342 -17 -3.41844E-06 -4
343 -18 -3.56612E-06 -4
344 -19 -3.70816E-06 -4
345 -20 -3.84623E-06 -4
346 -21 -3.97908E-06 -4
347 -22 -4.10866E-06 -4
348 -23 -4.23285E-06 -4
349 -24 -4.35379E-06 -4
350 -25 -4.46989E-06 -4
351 -26 -4.58207E-06 -4
352 -27 -4.68971E-06 -4
353 -28 -4.79378E-06 -4
354 -29 -4.89375E-06 -4
355 -30 -4.99086E-06 -4
356 -31 -5.08313E-06 -4
357 -32 -5.17259E-06 -4
358 -33 -5.25818E-06 -4
359 -34 -5.3396E-06 -4
360 -35 -5.4179E-06 -4
361 -36 -5.49271E-06 -4
362 -37 -5.56477E-06 -4
363 -38 -5.63265E-06 -4
364 -39 -5.69791E-06 -4
365 -40 -5.76014E-06 -4
366 -41 -5.81952E-06 -4
367 -42 -5.8762E-06 -4
368 -43 -5.92967E-06 -4
369 -44 -5.98091E-06 -4
370 -45 -6.02869E-06 -4
