FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 1.1291E-09 0
2 -1 -3.0842E-07 0
3 -2 -6.06583E-07 0
4 -3 -8.99074E-07 0
5 -4 -1.18519E-06 0
6 -5 -1.47008E-06 0
7 -6 -1.73533E-06 0
8 -7 -1.99093E-06 0
9 -8 -2.2392E-06 0
10 -9 -2.48777E-06 0
11 -10 -2.72268E-06 0
12 -11 -2.95809E-06 0
13 -12 -3.18308E-06 0
14 -13 -3.39776E-06 0
15 -14 -3.61416E-06 0
16 -15 -3.82137E-06 0
17 -16 -4.0269E-06 0
18 -17 -4.22728E-06 0
19 -18 -4.42087E-06 0
20 -19 -4.60779E-06 0
21 -20 -4.78795E-06 0
22 -21 -4.96526E-06 0
23 -22 -5.13862E-06 0
24 -23 -5.30463E-06 0
25 -24 -5.46883E-06 0
26 -25 -5.63079E-06 0
27 -26 -5.778E-06 0
28 -27 -5.92552E-06 0
29 -28 -6.06989E-06 0
30 -29 -6.20917E-06 0
31 -30 -6.34554E-06 0
32 -31 -6.47318E-06 0
33 -32 -6.59871E-06 0
34 -33 -6.71413E-06 0
35 -34 -6.82953E-06 0
36 -35 -6.94163E-06 0
37 -36 -7.04878E-06 0
38 -37 -7.15629E-06 0
39 -38 -7.25578E-06 0
40 -39 -7.34536E-06 0
41 -40 -7.43417E-06 0
42 -41 -7.52592E-06 0
43 -42 -7.60301E-06 0
44 -43 -7.68734E-06 0
45 -44 -7.76456E-06 0
46 -45 -7.83826E-06 0
47 -46 -7.90254E-06 0
48 -47 -7.96782E-06 0
49 -48 -8.03282E-06 0
50 -49 -8.09361E-06 0
51 -50 -8.16664E-06 0
52 -51 -8.23638E-06 0
53 -52 -8.30296E-06 0
54 -53 -8.36349E-06 0
55 -54 -8.41856E-06 0
56 -55 -8.47717E-06 0
57 -56 -8.52773E-06 0
58 -57 -8.57474E-06 0
59 -58 -8.62093E-06 0
60 -59 -8.66648E-06 0
61 -60 -8.70632E-06 0
62 -61 -8.74431E-06 0
63 -62 -8.78254E-06 0
64 -63 -8.81826E-06 0
65 -64 -8.84928E-06 0
66 -65 -8.88185E-06 0
67 -66 -8.91433E-06 0
68 -67 -8.94089E-06 0
69 -68 -8.96739E-06 0
70 -69 -8.9969E-06 0
71 -70 -9.02208E-06 0
72 -71 -9.04082E-06 0
73 -72 -9.06607E-06 0
74 -73 -9.08979E-06 0
75 -74 -9.10755E-06 0
76 -75 -9.12509E-06 0
77 -76 -9.14856E-06 0
78 -77 -9.168E-06 0
79 -78 -9.18173E-06 0
80 -79 -9.20217E-06 0
81 -80 -9.21988E-06 0
82 0 5.5177E-09 -1
83 -1 -3.47831E-07 -1
84 -2 -6.78732E-07 -1
85 -3 -1.00188E-06 -1
86 -4 -1.32505E-06 -1
87 -5 -1.62527E-06 -1
88 -6 -1.9169E-06 -1
89 -7 -2.20029E-06 -1
90 -8 -2.47345E-06 -1
91 -9 -2.74417E-06 -1
92 -10 -3.00282E-06 -1
93 -11 -3.25449E-06 -1
94 -12 -3.49744E-06 -1
95 -13 -3.73755E-06 -1
96 -14 -3.9683E-06 -1
97 -15 -4.19804E-06 -1
98 -16 -4.41413E-06 -1
99 -17 -4.62805E-06 -1
100 -18 -4.83574E-06 -1
101 -19 -5.03292E-06 -1
102 -20 -5.23411E-06 -1
103 -21 -5.41687E-06 -1
104 -22 -5.61345E-06 -1
105 -23 -5.79264E-06 -1
106 -24 -5.96771E-06 -1
107 -25 -6.13462E-06 -1
108 -26 -6.30179E-06 -1
109 -27 -6.45305E-06 -1
110 -28 -6.60991E-06 -1
111 -29 -6.75697E-06 -1
112 -30 -6.899E-06 -1
113 -31 -7.04385E-06 -1
114 -32 -7.16275E-06 -1
115 -33 -7.3016E-06 -1
116 -34 -7.41593E-06 -1
117 -35 -7.54059E-06 -1
118 -36 -7.64961E-06 -1
119 -37 -7.75714E-06 -1
120 -38 -7.85886E-06 -1
121 -39 -7.95485E-06 -1
122 -40 -8.05492E-06 -1
123 -41 -8.1481E-06 -1
124 -42 -8.2439E-06 -1
125 -43 -8.33583E-06 -1
126 -44 -8.42641E-06 -1
127 -45 -8.50828E-06 -1
128 -46 -8.5825E-06 -1
129 -47 -8.65866E-06 -1
130 -48 -8.72808E-06 -1
131 -49 -8.78915E-06 -1
132 -50 -8.8509E-06 -1
133 -51 -8.91328E-06 -1
134 -52 -8.96655E-06 -1
135 -53 -9.01473E-06 -1
136 -54 -9.06723E-06 -1
137 -55 -9.1142E-06 -1
138 -56 -9.15216E-06 -1
139 -57 -9.19398E-06 -1
140 -58 -9.2365E-06 -1
141 -59 -9.26906E-06 -1
142 -60 -9.29938E-06 -1
143 -61 -9.3347E-06 -1
144 -62 -9.36621E-06 -1
145 -63 -9.38928E-06 -1
146 -64 -9.41782E-06 -1
147 -65 -9.44718E-06 -1
148 -66 -9.46546E-06 -1
149 -67 -9.48612E-06 -1
150 -68 -9.51217E-06 -1
151 -69 -9.53191E-06 -1
152 -70 -9.54527E-06 -1
153 -71 -9.56586E-06 -1
154 -72 -9.58783E-06 -1
155 -73 -9.59942E-06 -1
156 -74 -9.61405E-06 -1
157 -75 -9.634E-06 -1
158 -76 -9.64681E-06 -1
159 -77 -9.65665E-06 -1
160 -78 -9.67333E-06 -1
161 -79 -9.68808E-06 -1
162 -80 -9.69572E-06 -1
163 0 6.6437E-09 -2
164 -1 -3.6102E-07 -2
165 -2 -7.01041E-07 -2
166 -3 -1.0325E-06 -2
167 -4 -1.36673E-06 -2
168 -5 -1.678E-06 -2
169 -6 -1.9824E-06 -2
170 -7 -2.27731E-06 -2
171 -8 -2.56158E-06 -2
172 -9 -2.83703E-06 -2
173 -10 -3.10218E-06 -2
174 -11 -3.36444E-06 -2
175 -12 -3.61848E-06 -2
176 -13 -3.86849E-06 -2
177 -14 -4.11193E-06 -2
178 -15 -4.34605E-06 -2
179 -16 -4.57146E-06 -2
180 -17 -4.78385E-06 -2
181 -18 -5.00404E-06 -2
182 -19 -5.21669E-06 -2
183 -20 -5.42315E-06 -2
184 -21 -5.62358E-06 -2
185 -22 -5.81837E-06 -2
186 -23 -6.00059E-06 -2
187 -24 -6.18365E-06 -2
188 -25 -6.35462E-06 -2
189 -26 -6.52821E-06 -2
190 -27 -6.69851E-06 -2
191 -28 -6.8578E-06 -2
192 -29 -7.01205E-06 -2
193 -30 -7.15711E-06 -2
194 -31 -7.30151E-06 -2
195 -32 -7.44044E-06 -2
196 -33 -7.57207E-06 -2
197 -34 -7.70066E-06 -2
198 -35 -7.82709E-06 -2
199 -36 -7.93598E-06 -2
200 -37 -8.04896E-06 -2
201 -38 -8.14717E-06 -2
202 -39 -8.25955E-06 -2
203 -40 -8.36695E-06 -2
204 -41 -8.47432E-06 -2
205 -42 -8.57168E-06 -2
206 -43 -8.66047E-06 -2
207 -44 -8.7503E-06 -2
208 -45 -8.83623E-06 -2
209 -46 -8.91118E-06 -2
210 -47 -8.98382E-06 -2
211 -48 -9.0593E-06 -2
212 -49 -9.12362E-06 -2
213 -50 -9.18359E-06 -2
214 -51 -9.24565E-06 -2
215 -52 -9.30359E-06 -2
216 -53 -9.35271E-06 -2
217 -54 -9.40026E-06 -2
218 -55 -9.45019E-06 -2
219 -56 -9.49358E-06 -2
220 -57 -9.5293E-06 -2
221 -58 -9.57059E-06 -2
222 -59 -9.60963E-06 -2
223 -60 -9.63946E-06 -2
224 -61 -9.67031E-06 -2
225 -62 -9.70573E-06 -2
226 -63 -9.73211E-06 -2
227 -64 -9.75483E-06 -2
228 -65 -9.78189E-06 -2
229 -66 -9.8087E-06 -2
230 -67 -9.82703E-06 -2
231 -68 -9.84642E-06 -2
232 -69 -9.86977E-06 -2
233 -70 -9.88861E-06 -2
234 -71 -9.902E-06 -2
235 -72 -9.92015E-06 -2
236 -73 -9.93907E-06 -2
237 -74 -9.94896E-06 -2
238 -75 -9.96316E-06 -2
239 -76 -9.98148E-06 -2
240 -77 -9.99343E-06 -2
241 -78 -1.00027E-05 -2
242 -79 -1.00455E-05 -2
243 -80 -1.00515E-05 -2
244 0 1.20999E-08 -3
245 -1 -3.67524E-07 -3
246 -2 -7.16563E-07 -3
247 -3 -1.06042E-06 -3
248 -4 -1.40078E-06 -3
249 -5 -1.72052E-06 -3
250 -6 -2.02969E-06 -3
251 -7 -2.33235E-06 -3
252 -8 -2.6239E-06 -3
253 -9 -2.90758E-06 -3
254 -10 -3.18283E-06 -3
255 -11 -3.4477E-06 -3
256 -12 -3.70807E-06 -3
257 -13 -3.9636E-06 -3
258 -14 -4.21539E-06 -3
259 -15 -4.4569E-06 -3
260 -16 -4.69036E-06 -3
261 -17 -4.90769E-06 -3
262 -18 -5.13175E-06 -3
263 -19 -5.3494E-06 -3
264 -20 -5.56502E-06 -3
265 -21 -5.77215E-06 -3
266 -22 -5.97217E-06 -3
267 -23 -6.16408E-06 -3
268 -24 -6.34398E-06 -3
269 -25 -6.52836E-06 -3
270 -26 -6.70013E-06 -3
271 -27 -6.878E-06 -3
272 -28 -7.0461E-06 -3
273 -29 -7.20376E-06 -3
274 -30 -7.35588E-06 -3
275 -31 -7.4935E-06 -3
276 -32 -7.64163E-06 -3
277 -33 -7.77397E-06 -3
278 -34 -7.90866E-06 -3
279 -35 -8.03455E-06 -3
280 -36 -8.16118E-06 -3
281 -37 -8.28818E-06 -3
282 -38 -8.41577E-06 -3
283 -39 -8.52901E-06 -3
284 -40 -8.63394E-06 -3
285 -41 -8.74284E-06 -3
286 -42 -8.84292E-06 -3
287 -43 -8.93071E-06 -3
