FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 -5.678E-10 0
2 -1 -1.11163E-07 0
3 -2 -2.1543E-07 0
4 -3 -3.14497E-07 0
5 -4 -4.0791E-07 0
6 -5 -4.96523E-07 0
7 -6 -5.79958E-07 0
8 -7 -6.59315E-07 0
9 -8 -7.33871E-07 0
10 -9 -8.04464E-07 0
11 -10 -8.70712E-07 0
12 -11 -9.33118E-07 0
13 -12 -9.91715E-07 0
14 -13 -1.04543E-06 0
15 -14 -1.09258E-06 0
16 -15 -1.13636E-06 0
17 -16 -1.17698E-06 0
18 -17 -1.21421E-06 0
19 -18 -1.24861E-06 0
20 -19 -1.2801E-06 0
21 -20 -1.30901E-06 0
22 -21 -1.33564E-06 0
23 -22 -1.35967E-06 0
24 -23 -1.3819E-06 0
25 -24 -1.402E-06 0
26 -25 -1.42034E-06 0
27 -26 -1.43706E-06 0
28 -27 -1.45217E-06 0
29 -28 -1.46623E-06 0
30 -29 -1.47893E-06 0
31 -30 -1.49043E-06 0
32 -31 -1.50106E-06 0
33 -32 -1.51094E-06 0
34 -33 -1.51993E-06 0
35 -34 -1.52826E-06 0
36 -35 -1.53618E-06 0
37 -36 -1.5433E-06 0
38 -37 -1.55022E-06 0
39 -38 -1.55653E-06 0
40 -39 -1.5625E-06 0
41 -40 -1.56796E-06 0
42 -41 -1.57343E-06 0
43 -42 -1.57868E-06 0
44 -43 -1.58343E-06 0
45 -44 -1.5881E-06 0
46 -45 -1.5926E-06 0
47 -46 -1.597E-06 0
48 -47 -1.60096E-06 0
49 -48 -1.60517E-06 0
50 -49 -1.60906E-06 0
51 -50 -1.61276E-06 0
52 -51 -1.61658E-06 0
53 -52 -1.62029E-06 0
54 -53 -1.62361E-06 0
55 -54 -1.62715E-06 0
56 -55 -1.63053E-06 0
57 -56 -1.63385E-06 0
58 -57 -1.63717E-06 0
59 -58 -1.64038E-06 0
60 -59 -1.64352E-06 0
61 -60 -1.64673E-06 0
62 -61 -1.64984E-06 0
63 -62 -1.6528E-06 0
64 -63 -1.65574E-06 0
65 -64 -1.65841E-06 0
66 -65 -1.66156E-06 0
67 -66 -1.66445E-06 0
68 -67 -1.6671E-06 0
69 -68 -1.66984E-06 0
70 -69 -1.67242E-06 0
71 -70 -1.67513E-06 0
72 -71 -1.67788E-06 0
73 -72 -1.68063E-06 0
74 -73 -1.68312E-06 0
75 -74 -1.68571E-06 0
76 -75 -1.68827E-06 0
77 -76 -1.69081E-06 0
78 -77 -1.6934E-06 0
79 -78 -1.69608E-06 0
80 -79 -1.69849E-06 0
81 -80 -1.70095E-06 0
82 0 1.2876E-09 -1
83 -1 -1.3526E-07 -1
84 -2 -2.61509E-07 -1
85 -3 -3.80446E-07 -1
86 -4 -4.91854E-07 -1
87 -5 -5.97305E-07 -1
88 -6 -6.96404E-07 -1
89 -7 -7.89978E-07 -1
90 -8 -8.78059E-07 -1
91 -9 -9.61191E-07 -1
92 -10 -1.03873E-06 -1
93 -11 -1.11065E-06 -1
94 -12 -1.17808E-06 -1
95 -13 -1.24046E-06 -1
96 -14 -1.29911E-06 -1
97 -15 -1.35329E-06 -1
98 -16 -1.40361E-06 -1
99 -17 -1.44997E-06 -1
100 -18 -1.4927E-06 -1
101 -19 -1.53207E-06 -1
102 -20 -1.56809E-06 -1
103 -21 -1.60097E-06 -1
104 -22 -1.63091E-06 -1
105 -23 -1.65799E-06 -1
106 -24 -1.68265E-06 -1
107 -25 -1.70478E-06 -1
108 -26 -1.725E-06 -1
109 -27 -1.74291E-06 -1
110 -28 -1.75923E-06 -1
111 -29 -1.77379E-06 -1
112 -30 -1.78701E-06 -1
113 -31 -1.79879E-06 -1
114 -32 -1.80933E-06 -1
115 -33 -1.81898E-06 -1
116 -34 -1.82744E-06 -1
117 -35 -1.83537E-06 -1
118 -36 -1.84226E-06 -1
119 -37 -1.84888E-06 -1
120 -38 -1.85487E-06 -1
121 -39 -1.86038E-06 -1
122 -40 -1.86516E-06 -1
123 -41 -1.86976E-06 -1
