FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 3.025E-10 0
2 -1 -3.58242E-07 0
3 -2 -6.93736E-07 0
4 -3 -1.01229E-06 0
5 -4 -1.31305E-06 0
6 -5 -1.59531E-06 0
7 -6 -1.85944E-06 0
8 -7 -2.10896E-06 0
9 -8 -2.34317E-06 0
10 -9 -2.56218E-06 0
11 -10 -2.76805E-06 0
12 -11 -2.96049E-06 0
13 -12 -3.14034E-06 0
14 -13 -3.30744E-06 0
15 -14 -3.46339E-06 0
16 -15 -3.60746E-06 0
17 -16 -3.74108E-06 0
18 -17 -3.86381E-06 0
19 -18 -3.97722E-06 0
20 -19 -4.08096E-06 0
21 -20 -4.17585E-06 0
22 -21 -4.2628E-06 0
23 -22 -4.34171E-06 0
24 -23 -4.41359E-06 0
25 -24 -4.4786E-06 0
26 -25 -4.53717E-06 0
27 -26 -4.5901E-06 0
28 -27 -4.63767E-06 0
29 -28 -4.68053E-06 0
30 -29 -4.71911E-06 0
31 -30 -4.75412E-06 0
32 -31 -4.78564E-06 0
33 -32 -4.81385E-06 0
34 -33 -4.83962E-06 0
35 -34 -4.8626E-06 0
36 -35 -4.88313E-06 0
37 -36 -4.90166E-06 0
38 -37 -4.91862E-06 0
39 -38 -4.93378E-06 0
40 -39 -4.94734E-06 0
41 -40 -4.96006E-06 0
42 -41 -4.97255E-06 0
43 -42 -4.98377E-06 0
44 -43 -4.99408E-06 0
45 -44 -5.00319E-06 0
46 -45 -5.01153E-06 0
47 -46 -5.01935E-06 0
48 -47 -5.02719E-06 0
49 -48 -5.03391E-06 0
50 -49 -5.04067E-06 0
51 -50 -5.04688E-06 0
52 -51 -5.05317E-06 0
53 -52 -5.05881E-06 0
54 -53 -5.06428E-06 0
55 -54 -5.06977E-06 0
56 -55 -5.07476E-06 0
57 -56 -5.0796E-06 0
58 -57 -5.08412E-06 0
59 -58 -5.08847E-06 0
60 -59 -5.09378E-06 0
61 -60 -5.09778E-06 0
62 -61 -5.10146E-06 0
63 -62 -5.10566E-06 0
64 -63 -5.10944E-06 0
65 -64 -5.11338E-06 0
66 -65 -5.11687E-06 0
67 -66 -5.12017E-06 0
68 -67 -5.12444E-06 0
69 -68 -5.12751E-06 0
70 -69 -5.13054E-06 0
71 -70 -5.13342E-06 0
72 -71 -5.13676E-06 0
73 -72 -5.14049E-06 0
74 -73 -5.14372E-06 0
75 -74 -5.14672E-06 0
76 -75 -5.14958E-06 0
77 -76 -5.15275E-06 0
78 -77 -5.15523E-06 0
79 -78 -5.15848E-06 0
80 -79 -5.16142E-06 0
81 -80 -5.16385E-06 0
82 0 7.8254E-09 -1
83 -1 -3.98664E-07 -1
84 -2 -7.7237E-07 -1
85 -3 -1.1257E-06 -1
86 -4 -1.46146E-06 -1
87 -5 -1.77673E-06 -1
88 -6 -2.07233E-06 -1
89 -7 -2.35173E-06 -1
90 -8 -2.61453E-06 -1
91 -9 -2.86024E-06 -1
92 -10 -3.09168E-06 -1
93 -11 -3.30751E-06 -1
94 -12 -3.5103E-06 -1
95 -13 -3.69867E-06 -1
96 -14 -3.87461E-06 -1
97 -15 -4.03749E-06 -1
98 -16 -4.18887E-06 -1
99 -17 -4.32799E-06 -1
100 -18 -4.45711E-06 -1
101 -19 -4.57506E-06 -1
102 -20 -4.68334E-06 -1
103 -21 -4.78166E-06 -1
104 -22 -4.87211E-06 -1
105 -23 -4.95339E-06 -1
106 -24 -5.02695E-06 -1
107 -25 -5.09357E-06 -1
108 -26 -5.15376E-06 -1
109 -27 -5.20779E-06 -1
