FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 1.85E-10 0
2 -1 -3.14522E-07 0
3 -2 -6.07603E-07 0
4 -3 -8.84828E-07 0
5 -4 -1.14517E-06 0
6 -5 -1.39253E-06 0
7 -6 -1.62031E-06 0
8 -7 -1.83441E-06 0
9 -8 -2.0354E-06 0
10 -9 -2.22247E-06 0
11 -10 -2.39774E-06 0
12 -11 -2.56166E-06 0
13 -12 -2.7145E-06 0
14 -13 -2.85661E-06 0
15 -14 -2.98926E-06 0
16 -15 -3.11165E-06 0
17 -16 -3.22581E-06 0
18 -17 -3.33105E-06 0
19 -18 -3.42869E-06 0
20 -19 -3.51787E-06 0
21 -20 -3.60004E-06 0
22 -21 -3.67566E-06 0
23 -22 -3.74441E-06 0
24 -23 -3.80799E-06 0
25 -24 -3.8654E-06 0
26 -25 -3.9177E-06 0
27 -26 -3.96545E-06 0
28 -27 -4.00887E-06 0
29 -28 -4.04825E-06 0
30 -29 -4.08408E-06 0
31 -30 -4.11647E-06 0
32 -31 -4.14576E-06 0
33 -32 -4.17246E-06 0
34 -33 -4.19671E-06 0
35 -34 -4.219E-06 0
36 -35 -4.23889E-06 0
37 -36 -4.2573E-06 0
38 -37 -4.27419E-06 0
39 -38 -4.28989E-06 0
40 -39 -4.30459E-06 0
41 -40 -4.31791E-06 0
42 -41 -4.33024E-06 0
43 -42 -4.34232E-06 0
44 -43 -4.35322E-06 0
45 -44 -4.3644E-06 0
46 -45 -4.37375E-06 0
47 -46 -4.38351E-06 0
48 -47 -4.39261E-06 0
49 -48 -4.4015E-06 0
50 -49 -4.40982E-06 0
51 -50 -4.41747E-06 0
52 -51 -4.42527E-06 0
53 -52 -4.43287E-06 0
54 -53 -4.43966E-06 0
55 -54 -4.44665E-06 0
56 -55 -4.45324E-06 0
57 -56 -4.45998E-06 0
58 -57 -4.46609E-06 0
59 -58 -4.47268E-06 0
60 -59 -4.47868E-06 0
61 -60 -4.48404E-06 0
62 -61 -4.49014E-06 0
63 -62 -4.4954E-06 0
64 -63 -4.50119E-06 0
65 -64 -4.50681E-06 0
66 -65 -4.51185E-06 0
67 -66 -4.51733E-06 0
68 -67 -4.52246E-06 0
69 -68 -4.52733E-06 0
70 -69 -4.53195E-06 0
71 -70 -4.53664E-06 0
72 -71 -4.54162E-06 0
73 -72 -4.54625E-06 0
74 -73 -4.55095E-06 0
75 -74 -4.55555E-06 0
76 -75 -4.56013E-06 0
77 -76 -4.56435E-06 0
78 -77 -4.5692E-06 0
79 -78 -4.57358E-06 0
80 -79 -4.57717E-06 0
81 -80 -4.58141E-06 0
82 0 1.12123E-08 -1
83 -1 -3.58366E-07 -1
84 -2 -6.90598E-07 -1
85 -3 -1.00249E-06 -1
86 -4 -1.29991E-06 -1
87 -5 -1.5759E-06 -1
88 -6 -1.83366E-06 -1
89 -7 -2.07638E-06 -1
90 -8 -2.30428E-06 -1
91 -9 -2.51692E-06 -1
92 -10 -2.7167E-06 -1
93 -11 -2.90292E-06 -1
94 -12 -3.07725E-06 -1
95 -13 -3.23932E-06 -1
96 -14 -3.39055E-06 -1
97 -15 -3.53013E-06 -1
98 -16 -3.6603E-06 -1
99 -17 -3.77963E-06 -1
100 -18 -3.89069E-06 -1
101 -19 -3.99251E-06 -1
102 -20 -4.08577E-06 -1
103 -21 -4.17107E-06 -1
104 -22 -4.24946E-06 -1
105 -23 -4.32087E-06 -1
106 -24 -4.38603E-06 -1
107 -25 -4.44519E-06 -1
108 -26 -4.49834E-06 -1
109 -27 -4.54637E-06 -1
110 -28 -4.58954E-06 -1
111 -29 -4.62827E-06 -1
112 -30 -4.66302E-06 -1
113 -31 -4.69483E-06 -1
114 -32 -4.72336E-06 -1
115 -33 -4.74881E-06 -1
116 -34 -4.77121E-06 -1
117 -35 -4.79164E-06 -1
118 -36 -4.81008E-06 -1
119 -37 -4.8265E-06 -1
120 -38 -4.84185E-06 -1
121 -39 -4.85545E-06 -1
122 -40 -4.86776E-06 -1
123 -41 -4.87917E-06 -1
124 -42 -4.8896E-06 -1
125 -43 -4.89967E-06 -1
126 -44 -4.90808E-06 -1
127 -45 -4.91679E-06 -1
128 -46 -4.92416E-06 -1
129 -47 -4.93202E-06 -1
130 -48 -4.93841E-06 -1
131 -49 -4.94485E-06 -1
132 -50 -4.95145E-06 -1
133 -51 -4.95696E-06 -1
134 -52 -4.96343E-06 -1
135 -53 -4.96873E-06 -1
136 -54 -4.97385E-06 -1
137 -55 -4.97876E-06 -1
138 -56 -4.98326E-06 -1
139 -57 -4.98845E-06 -1
140 -58 -4.99311E-06 -1
141 -59 -4.99757E-06 -1
142 -60 -5.0018E-06 -1
143 -61 -5.00586E-06 -1
144 -62 -5.01024E-06 -1
145 -63 -5.01404E-06 -1
146 -64 -5.0181E-06 -1
147 -65 -5.02203E-06 -1
148 -66 -5.02547E-06 -1
149 -67 -5.02954E-06 -1
150 -68 -5.03357E-06 -1
151 -69 -5.03691E-06 -1
152 -70 -5.04046E-06 -1
153 -71 -5.04451E-06 -1
154 -72 -5.04747E-06 -1
155 -73 -5.05069E-06 -1
156 -74 -5.05379E-06 -1
157 -75 -5.05686E-06 -1
158 -76 -5.06013E-06 -1
159 -77 -5.06348E-06 -1
160 -78 -5.06675E-06 -1
161 -79 -5.06972E-06 -1
162 -80 -5.07299E-06 -1
163 0 1.12771E-08 -2
164 -1 -3.81892E-07 -2
165 -2 -7.36299E-07 -2
166 -3 -1.06975E-06 -2
167 -4 -1.38865E-06 -2
168 -5 -1.68545E-06 -2
169 -6 -1.96294E-06 -2
170 -7 -2.22506E-06 -2
171 -8 -2.47169E-06 -2
172 -9 -2.7027E-06 -2
173 -10 -2.92009E-06 -2
174 -11 -3.12337E-06 -2
175 -12 -3.31393E-06 -2
176 -13 -3.49159E-06 -2
177 -14 -3.65781E-06 -2
178 -15 -3.81185E-06 -2
179 -16 -3.95581E-06 -2
180 -17 -4.08794E-06 -2
181 -18 -4.21116E-06 -2
182 -19 -4.32432E-06 -2
183 -20 -4.42946E-06 -2
184 -21 -4.5253E-06 -2
185 -22 -4.61337E-06 -2
186 -23 -4.69399E-06 -2
187 -24 -4.76746E-06 -2
188 -25 -4.83464E-06 -2
189 -26 -4.89458E-06 -2
190 -27 -4.94939E-06 -2
191 -28 -4.99792E-06 -2
192 -29 -5.0425E-06 -2
193 -30 -5.08193E-06 -2
194 -31 -5.1181E-06 -2
195 -32 -5.15046E-06 -2
196 -33 -5.17914E-06 -2
197 -34 -5.20506E-06 -2
198 -35 -5.22855E-06 -2
199 -36 -5.24963E-06 -2
200 -37 -5.26807E-06 -2
201 -38 -5.285E-06 -2
202 -39 -5.30008E-06 -2
203 -40 -5.31382E-06 -2
204 -41 -5.32623E-06 -2
205 -42 -5.33801E-06 -2
206 -43 -5.34838E-06 -2
207 -44 -5.35786E-06 -2
208 -45 -5.36669E-06 -2
209 -46 -5.37534E-06 -2
210 -47 -5.38311E-06 -2
211 -48 -5.39077E-06 -2
212 -49 -5.39765E-06 -2
213 -50 -5.40359E-06 -2
214 -51 -5.41003E-06 -2
215 -52 -5.41513E-06 -2
216 -53 -5.4214E-06 -2
217 -54 -5.42651E-06 -2
218 -55 -5.43131E-06 -2
219 -56 -5.43683E-06 -2
220 -57 -5.44119E-06 -2
221 -58 -5.44577E-06 -2
222 -59 -5.44981E-06 -2
223 -60 -5.45427E-06 -2
224 -61 -5.45811E-06 -2
225 -62 -5.46204E-06 -2
226 -63 -5.46594E-06 -2
227 -64 -5.47024E-06 -2
228 -65 -5.47368E-06 -2
229 -66 -5.47721E-06 -2
230 -67 -5.48041E-06 -2
231 -68 -5.48392E-06 -2
232 -69 -5.48773E-06 -2
233 -70 -5.49118E-06 -2
234 -71 -5.4944E-06 -2
235 -72 -5.49778E-06 -2
236 -73 -5.50039E-06 -2
237 -74 -5.50393E-06 -2
238 -75 -5.50647E-06 -2
239 -76 -5.50971E-06 -2
240 -77 -5.51215E-06 -2
241 -78 -5.51572E-06 -2
242 -79 -5.51865E-06 -2
243 -80 -5.52117E-06 -2
244 0 1.11235E-08 -3
245 -1 -4.02566E-07 -3
246 -2 -7.76686E-07 -3
247 -3 -1.12933E-06 -3
248 -4 -1.46727E-06 -3
249 -5 -1.78251E-06 -3
250 -6 -2.07785E-06 -3
251 -7 -2.35758E-06 -3
252 -8 -2.62139E-06 -3
253 -9 -2.8688E-06 -3
254 -10 -3.1028E-06 -3
255 -11 -3.32164E-06 -3
256 -12 -3.52768E-06 -3
257 -13 -3.71993E-06 -3
258 -14 -3.90002E-06 -3
259 -15 -4.06803E-06 -3
260 -16 -4.22546E-06 -3
261 -17 -4.37058E-06 -3
262 -18 -4.50624E-06 -3
263 -19 -4.63119E-06 -3
264 -20 -4.74614E-06 -3
265 -21 -4.85285E-06 -3
266 -22 -4.95085E-06 -3
267 -23 -5.04007E-06 -3
268 -24 -5.12179E-06 -3
269 -25 -5.19636E-06 -3
270 -26 -5.26469E-06 -3
271 -27 -5.32653E-06 -3
272 -28 -5.38255E-06 -3
273 -29 -5.43246E-06 -3
274 -30 -5.47827E-06 -3
275 -31 -5.51865E-06 -3
276 -32 -5.55557E-06 -3
277 -33 -5.58826E-06 -3
278 -34 -5.61765E-06 -3
279 -35 -5.64433E-06 -3
280 -36 -5.6685E-06 -3
281 -37 -5.68987E-06 -3
282 -38 -5.70949E-06 -3
283 -39 -5.72666E-06 -3
284 -40 -5.74211E-06 -3
285 -41 -5.75629E-06 -3
286 -42 -5.76908E-06 -3
287 -43 -5.7812E-06 -3
288 -44 -5.79158E-06 -3
289 -45 -5.80135E-06 -3
290 -46 -5.81094E-06 -3
291 -47 -5.81976E-06 -3
292 -48 -5.82757E-06 -3
293 -49 -5.83516E-06 -3
294 -50 -5.84247E-06 -3
295 -51 -5.84822E-06 -3
296 -52 -5.85486E-06 -3
297 -53 -5.86096E-06 -3
298 -54 -5.86593E-06 -3
299 -55 -5.87167E-06 -3
300 -56 -5.87696E-06 -3
301 -57 -5.88148E-06 -3
302 -58 -5.88634E-06 -3
303 -59 -5.8914E-06 -3
304 -60 -5.89585E-06 -3
305 -61 -5.89974E-06 -3
306 -62 -5.90404E-06 -3
307 -63 -5.90832E-06 -3
308 -64 -5.91283E-06 -3
309 -65 -5.9161E-06 -3
310 -66 -5.91949E-06 -3
