FET Vds-Id
VDS= 0 to -80 in -1 step
VG= 0 to -80 in -1 step
NO. VDS ID VG
 V A V
1 0 -9.383E-10 0
2 -1 -3.86996E-07 0
3 -2 -7.54872E-07 0
4 -3 -1.10824E-06 0
5 -4 -1.44414E-06 0
6 -5 -1.76449E-06 0
7 -6 -2.06931E-06 0
8 -7 -2.36141E-06 0
9 -8 -2.63909E-06 0
10 -9 -2.90455E-06 0
11 -10 -3.15665E-06 0
12 -11 -3.3971E-06 0
13 -12 -3.62542E-06 0
14 -13 -3.84167E-06 0
15 -14 -4.04672E-06 0
16 -15 -4.23992E-06 0
17 -16 -4.42245E-06 0
18 -17 -4.59412E-06 0
19 -18 -4.75554E-06 0
20 -19 -4.90648E-06 0
21 -20 -5.04805E-06 0
22 -21 -5.17971E-06 0
23 -22 -5.303E-06 0
24 -23 -5.41685E-06 0
25 -24 -5.5227E-06 0
26 -25 -5.62098E-06 0
27 -26 -5.71151E-06 0
28 -27 -5.79369E-06 0
29 -28 -5.87082E-06 0
30 -29 -5.94104E-06 0
31 -30 -6.00628E-06 0
32 -31 -6.06483E-06 0
33 -32 -6.11776E-06 0
34 -33 -6.16692E-06 0
35 -34 -6.21218E-06 0
36 -35 -6.25334E-06 0
37 -36 -6.29047E-06 0
38 -37 -6.32382E-06 0
39 -38 -6.35408E-06 0
40 -39 -6.38206E-06 0
41 -40 -6.40779E-06 0
42 -41 -6.4311E-06 0
43 -42 -6.45218E-06 0
44 -43 -6.47194E-06 0
45 -44 -6.48974E-06 0
46 -45 -6.50647E-06 0
47 -46 -6.52147E-06 0
48 -47 -6.53587E-06 0
49 -48 -6.54894E-06 0
50 -49 -6.56114E-06 0
51 -50 -6.57176E-06 0
52 -51 -6.58229E-06 0
53 -52 -6.59151E-06 0
54 -53 -6.60015E-06 0
55 -54 -6.60929E-06 0
56 -55 -6.61674E-06 0
57 -56 -6.62437E-06 0
58 -57 -6.63075E-06 0
59 -58 -6.63687E-06 0
60 -59 -6.64326E-06 0
61 -60 -6.64938E-06 0
62 -61 -6.65577E-06 0
63 -62 -6.66061E-06 0
64 -63 -6.66573E-06 0
65 -64 -6.67099E-06 0
66 -65 -6.67654E-06 0
67 -66 -6.68049E-06 0
68 -67 -6.68528E-06 0
69 -68 -6.68998E-06 0
70 -69 -6.69411E-06 0
71 -70 -6.69716E-06 0
72 -71 -6.70203E-06 0
73 -72 -6.70488E-06 0
74 -73 -6.7092E-06 0
75 -74 -6.71265E-06 0
76 -75 -6.71589E-06 0
77 -76 -6.71902E-06 0
78 -77 -6.72214E-06 0
79 -78 -6.72582E-06 0
80 -79 -6.72888E-06 0
81 -80 -6.73187E-06 0
82 0 1.3008E-09 -1
83 -1 -4.31836E-07 -1
84 -2 -8.367E-07 -1
85 -3 -1.22307E-06 -1
86 -4 -1.59293E-06 -1
87 -5 -1.94491E-06 -1
88 -6 -2.27928E-06 -1
89 -7 -2.59954E-06 -1
90 -8 -2.90345E-06 -1
91 -9 -3.19411E-06 -1
92 -10 -3.47001E-06 -1
93 -11 -3.73276E-06 -1
94 -12 -3.98208E-06 -1
95 -13 -4.21792E-06 -1
96 -14 -4.44145E-06 -1
97 -15 -4.65153E-06 -1
98 -16 -4.85064E-06 -1
99 -17 -5.03789E-06 -1
100 -18 -5.21335E-06 -1
101 -19 -5.37714E-06 -1
102 -20 -5.5315E-06 -1
103 -21 -5.67435E-06 -1
104 -22 -5.80771E-06 -1
105 -23 -5.93106E-06 -1
106 -24 -6.04556E-06 -1
107 -25 -6.15139E-06 -1
108 -26 -6.24925E-06 -1
109 -27 -6.33831E-06 -1
110 -28 -6.41981E-06 -1
111 -29 -6.49502E-06 -1
112 -30 -6.56444E-06 -1
113 -31 -6.62616E-06 -1
114 -32 -6.68314E-06 -1
115 -33 -6.73432E-06 -1
116 -34 -6.78152E-06 -1
117 -35 -6.82335E-06 -1
118 -36 -6.86123E-06 -1
119 -37 -6.89592E-06 -1
120 -38 -6.92711E-06 -1
121 -39 -6.95492E-06 -1
122 -40 -6.97977E-06 -1
123 -41 -7.00264E-06 -1
124 -42 -7.02334E-06 -1
125 -43 -7.04221E-06 -1
126 -44 -7.05864E-06 -1
127 -45 -7.07417E-06 -1
128 -46 -7.0876E-06 -1
129 -47 -7.09986E-06 -1
130 -48 -7.11109E-06 -1
131 -49 -7.12203E-06 -1
132 -50 -7.13178E-06 -1
133 -51 -7.14026E-06 -1
134 -52 -7.14804E-06 -1
135 -53 -7.15597E-06 -1
136 -54 -7.16185E-06 -1
137 -55 -7.16738E-06 -1
138 -56 -7.17365E-06 -1
139 -57 -7.17895E-06 -1
140 -58 -7.18358E-06 -1
141 -59 -7.18833E-06 -1
142 -60 -7.19289E-06 -1
143 -61 -7.1973E-06 -1
144 -62 -7.20179E-06 -1
145 -63 -7.20511E-06 -1
146 -64 -7.20869E-06 -1
147 -65 -7.21179E-06 -1
148 -66 -7.21437E-06 -1
149 -67 -7.2177E-06 -1
150 -68 -7.22133E-06 -1
151 -69 -7.22365E-06 -1
152 -70 -7.22676E-06 -1
153 -71 -7.22786E-06 -1
154 -72 -7.23106E-06 -1
155 -73 -7.23362E-06 -1
156 -74 -7.2353E-06 -1
157 -75 -7.23732E-06 -1
158 -76 -7.23873E-06 -1
159 -77 -7.24183E-06 -1
160 -78 -7.24397E-06 -1
161 -79 -7.24517E-06 -1
162 -80 -7.24648E-06 -1
163 0 1.6998E-09 -2
164 -1 -4.50946E-07 -2
165 -2 -8.74544E-07 -2
166 -3 -1.2795E-06 -2
167 -4 -1.6684E-06 -2
168 -5 -2.03895E-06 -2
169 -6 -2.39094E-06 -2
170 -7 -2.72826E-06 -2
171 -8 -3.04934E-06 -2
172 -9 -3.35635E-06 -2
173 -10 -3.64778E-06 -2
